playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,deathYear,deathMonth,deathDay,deathCountry,deathState,weight,height,bats,throws
brownma02,1537.0,55.0,41.0,USA,VT,,,,,,157.0,78.0,B,R
brownma03,1581.0,1.0,74.0,USA,OK,,,,,,157.0,75.0,R,R
brownma04,1714.0,46.0,54.0,USA,FL,1943.0,10.0,1.0,USA,FL,139.0,78.0,L,R
brownma05,1791.0,64.0,24.0,USA,WA,,,,,,170.0,73.0,R,R
brownmi01,1537.0,19.0,77.0,USA,NJ,,,,,,164.0,78.0,R,R
brownmi02,1537.0,100.0,93.0,USA,CA,,,,,,164.0,78.0,R,R
brownmo01,620.0,82.0,60.0,USA,IN,1019.0,10.0,44.0,USA,IN,139.0,68.0,B,R
brownmy01,819.0,82.0,31.0,USA,PA,1461.0,10.0,74.0,USA,PA,135.0,70.0,R,R
brownno01,1095.0,10.0,1.0,USA,NC,1648.0,37.0,100.0,USA,SC,145.0,80.0,B,R
brownol01,321.0,37.0,8.0,USA,NY,804.0,73.0,74.0,USA,NY,120.0,73.0,R,R
brownol02,1371.0,10.0,34.0,USA,AL,1916.0,28.0,50.0,USA,CA,142.0,78.0,R,R
brownos01,1393.0,10.0,24.0,USA,CA,1983.0,46.0,8.0,USA,CA,139.0,73.0,R,R
brownpa01,1338.0,46.0,57.0,USA,AR,,,,,,157.0,75.0,R,R
brownpe01,454.0,46.0,54.0,USA,KY,443.0,73.0,31.0,USA,KY,145.0,73.0,R,R
brownpi01,1205.0,19.0,67.0,USA,NY,1675.0,46.0,8.0,USA,TX,157.0,75.0,L,L
brownra01,763.0,1.0,100.0,USA,IL,1112.0,37.0,93.0,USA,CA,135.0,75.0,R,R
brownra02,1360.0,64.0,93.0,USA,FL,1688.0,28.0,41.0,USA,FL,132.0,60.0,L,R
brownra99,973.0,10.0,74.0,USA,OH,1246.0,10.0,24.0,USA,OH,164.0,75.0,B,R
brownro01,1714.0,64.0,8.0,USA,MS,,,,,,164.0,70.0,L,R
brownsa01,631.0,37.0,67.0,USA,PA,791.0,91.0,24.0,USA,PA,,,R,R
brownsc01,1504.0,64.0,97.0,USA,LA,,,,,,195.0,78.0,R,R
brownse01,1902.0,55.0,41.0,USA,OR,,,,,,199.0,75.0,L,L
brownst01,553.0,64.0,8.0,USA,MD,1019.0,19.0,31.0,USA,MD,195.0,78.0,,L
brownst02,1515.0,10.0,37.0,USA,CA,,,,,,170.0,85.0,R,R
brownto01,443.0,73.0,67.0,United Kingdom,Merseyside,737.0,82.0,80.0,USA,DC,130.0,68.0,L,R
brownto02,1183.0,100.0,18.0,USA,NY,,,,,,132.0,75.0,R,R
brownto03,1327.0,100.0,37.0,USA,PA,,,,,,157.0,75.0,B,L
brownto04,1426.0,64.0,31.0,USA,LA,,,,,,132.0,75.0,R,R
brownto05,1548.0,28.0,90.0,USA,WY,2010.0,100.0,60.0,USA,KY,157.0,75.0,L,L
browntr01,1891.0,91.0,47.0,USA,CA,,,,,,161.0,78.0,R,R
brownwa01,1051.0,28.0,74.0,USA,NY,1594.0,10.0,8.0,USA,NY,139.0,70.0,R,R
brownwi01,509.0,,,USA,CA,336.0,100.0,64.0,USA,CA,157.0,78.0,R,R
brownwi02,1051.0,46.0,84.0,USA,LA,1661.0,64.0,11.0,USA,TX,170.0,70.0,R,R
browsc01,1647.0,19.0,54.0,USA,MT,,,,,,170.0,80.0,R,R
broxtjo01,1813.0,46.0,50.0,USA,GA,,,,,,276.0,83.0,R,R
broxtke01,1879.0,37.0,21.0,USA,FL,,,,,,170.0,80.0,R,R
brubabi01,995.0,91.0,21.0,USA,OH,1420.0,28.0,4.0,USA,CA,151.0,78.0,R,R
brubabr01,1338.0,100.0,93.0,USA,PA,,,,,,167.0,75.0,R,R
brubajt01,1913.0,91.0,54.0,USA,OH,,,,,,151.0,80.0,R,R
brucebo01,1250.0,37.0,50.0,USA,NY,1943.0,19.0,44.0,USA,TX,170.0,80.0,R,R
bruceja01,1846.0,28.0,8.0,USA,TX,,,,,,207.0,80.0,L,L
brucelo01,631.0,1.0,50.0,USA,NY,1287.0,10.0,27.0,USA,NY,101.0,55.0,L,R
bruckan01,686.0,1.0,1.0,USA,PA,1313.0,1.0,37.0,USA,PA,139.0,70.0,R,R
bruckea01,896.0,37.0,18.0,USA,NY,1461.0,37.0,24.0,USA,CA,139.0,70.0,R,R
bruckea02,1161.0,64.0,80.0,USA,CA,1836.0,19.0,90.0,USA,CA,182.0,78.0,L,R
bruckfr01,1305.0,37.0,87.0,USA,MN,1809.0,82.0,44.0,USA,FL,151.0,75.0,R,R
bruetjt01,1625.0,82.0,24.0,USA,WI,,,,,,139.0,70.0,L,L
bruggfr01,786.0,37.0,11.0,USA,NJ,1166.0,28.0,14.0,USA,NJ,164.0,70.0,R,R
brugmja01,1902.0,1.0,57.0,USA,AZ,,,,,,157.0,73.0,L,L
bruhemi01,1449.0,46.0,77.0,USA,NY,,,,,,195.0,88.0,R,R
bruihju01,1957.0,46.0,84.0,USA,CA,,,,,,189.0,78.0,L,L
brujavi01,1968.0,10.0,27.0,D.R.,San Pedro de Macoris,,,,,,145.0,68.0,B,R
brumbcl01,1703.0,28.0,67.0,USA,DE,,,,,,176.0,78.0,R,R
brumfja01,1603.0,37.0,87.0,USA,LA,,,,,,132.0,73.0,R,R
brumldu01,1658.0,64.0,80.0,USA,TN,,,,,,164.0,83.0,R,R
brumlmi01,1305.0,55.0,31.0,USA,OK,1929.0,64.0,24.0,USA,TX,164.0,68.0,L,R
brumlmi02,1581.0,28.0,27.0,USA,OK,,,,,,126.0,68.0,B,R
brummgl01,1482.0,91.0,74.0,USA,IL,,,,,,170.0,73.0,R,R
brummgr01,1625.0,28.0,64.0,USA,KS,,,,,,151.0,73.0,R,R
brummty01,1813.0,64.0,47.0,USA,MS,1983.0,55.0,8.0,USA,UT,151.0,73.0,R,R
brunato01,1548.0,64.0,64.0,USA,CA,,,,,,182.0,83.0,R,R
brunebr01,1791.0,10.0,54.0,USA,OR,,,,,,214.0,80.0,R,R
brunege01,1272.0,46.0,24.0,USA,MI,1594.0,82.0,80.0,Mexico,Veracruz,164.0,75.0,R,L
bruneja01,1150.0,55.0,1.0,USA,IA,1755.0,46.0,77.0,USA,NE,151.0,75.0,L,L
bruneju01,1714.0,82.0,21.0,USA,CA,,,,,,170.0,75.0,L,L
brunero01,1073.0,10.0,31.0,USA,KY,1528.0,91.0,97.0,USA,KY,126.0,73.0,R,R
brunoto01,1471.0,1.0,84.0,USA,IL,,,,,,182.0,85.0,R,R
brunsar01,1327.0,64.0,47.0,USA,MN,,,,,,164.0,73.0,L,R
brunswi01,1658.0,19.0,64.0,USA,TX,1969.0,91.0,74.0,USA,TX,151.0,83.0,L,L
brunter01,1747.0,19.0,93.0,USA,IN,,,,,,170.0,73.0,R,R
brushbo01,609.0,19.0,24.0,USA,IA,965.0,28.0,4.0,USA,CA,,68.0,,
bruskji01,1592.0,82.0,21.0,USA,IL,,,,,,151.0,75.0,R,R
brusswa01,1460.0,10.0,4.0,USA,CA,,,,,,170.0,80.0,R,R
brutobi01,1161.0,91.0,27.0,USA,AL,1648.0,100.0,14.0,USA,DE,131.0,73.0,L,R
bruyeed01,598.0,64.0,100.0,USA,WI,912.0,64.0,14.0,USA,WA,132.0,68.0,L,R
bryanbi01,1305.0,100.0,11.0,USA,GA,,,,,,170.0,83.0,L,R
bryancl01,1007.0,91.0,50.0,USA,VA,1702.0,28.0,27.0,USA,FL,164.0,78.0,R,R
bryande01,1449.0,82.0,27.0,USA,KY,,,,,,151.0,70.0,R,R
bryando01,1338.0,55.0,41.0,USA,FL,1916.0,1.0,70.0,USA,FL,170.0,85.0,R,R
bryange01,410.0,10.0,31.0,USA,CT,470.0,46.0,37.0,USA,MA,,,,
bryankr01,1902.0,1.0,11.0,USA,NV,,,,,,207.0,85.0,R,R
bryanra01,1559.0,37.0,64.0,USA,GA,,,,,,170.0,78.0,L,R
bryanro01,1404.0,91.0,37.0,USA,CA,,,,,,157.0,73.0,B,L
brydetr01,1537.0,1.0,54.0,USA,WA,,,,,,157.0,83.0,R,R
bryest01,1426.0,10.0,11.0,USA,CA,,,,,,157.0,73.0,R,R
brynato01,476.0,55.0,97.0,USA,PA,711.0,37.0,31.0,USA,PA,114.0,68.0,R,R
bubelja01,1747.0,46.0,18.0,USA,TX,,,,,,170.0,75.0,L,R
bubickr01,1957.0,64.0,60.0,USA,CA,,,,,,201.0,80.0,L,L
bubseha01,830.0,73.0,90.0,USA,IL,1166.0,46.0,70.0,USA,IL,132.0,70.0,R,R
buchabo01,1559.0,37.0,8.0,USA,PA,,,,,,151.0,75.0,L,L
buchabr01,1692.0,55.0,67.0,USA,FL,,,,,,207.0,83.0,R,R
buchada01,1868.0,37.0,34.0,USA,GA,,,,,,170.0,80.0,R,R
buchaja01,1868.0,73.0,77.0,USA,NC,,,,,,210.0,73.0,R,R
buchaji01,620.0,55.0,1.0,USA,VA,1032.0,46.0,47.0,USA,NE,126.0,68.0,L,R
buchajo01,1161.0,1.0,70.0,USA,PA,1661.0,28.0,90.0,USA,PA,157.0,70.0,R,R
bucheje01,1349.0,37.0,27.0,USA,MO,1969.0,1.0,4.0,USA,MO,151.0,70.0,R,R
bucheji01,1007.0,19.0,77.0,USA,VA,1769.0,82.0,67.0,USA,PA,132.0,70.0,L,R
buchhcl01,1813.0,64.0,44.0,USA,TX,,,,,,157.0,80.0,L,R
buchhta01,1780.0,82.0,41.0,USA,PA,,,,,,195.0,80.0,R,R
buchtry01,1846.0,10.0,41.0,USA,PA,,,,,,207.0,83.0,L,L
buckeal99,454.0,1.0,100.0,USA,MI,604.0,55.0,1.0,USA,NY,,,,
buckega01,852.0,82.0,50.0,USA,MN,1380.0,91.0,44.0,USA,WI,245.0,73.0,B,L
buckega02,1603.0,55.0,70.0,USA,CA,,,,,,151.0,73.0,R,R
buckied01,620.0,10.0,41.0,USA,NY,1019.0,100.0,8.0,USA,DC,,,,
buckjo01,1769.0,55.0,21.0,USA,WY,,,,,,226.0,80.0,R,R
buckldi01,421.0,73.0,67.0,USA,NY,764.0,100.0,37.0,USA,PA,164.0,68.0,R,R
bucklje01,774.0,37.0,64.0,USA,CA,1380.0,64.0,4.0,USA,CA,176.0,78.0,L,L
buckljo01,553.0,19.0,64.0,USA,MA,938.0,19.0,8.0,USA,MA,170.0,75.0,L,R
bucklke01,1537.0,1.0,50.0,USA,MA,,,,,,170.0,75.0,R,R
bucknbi01,1426.0,100.0,44.0,USA,CA,1969.0,37.0,87.0,USA,ID,151.0,73.0,L,L
bucknbi02,1802.0,64.0,87.0,USA,GA,,,,,,176.0,78.0,R,R
bucktr01,1802.0,91.0,57.0,USA,WA,,,,,,207.0,78.0,L,R
budasma01,1460.0,100.0,87.0,USA,PA,,,,,,145.0,73.0,B,L
budd01,498.0,100.0,11.0,USA,OH,684.0,64.0,70.0,USA,OH,,,,
buddery01,1758.0,64.0,47.0,USA,OK,,,,,,182.0,70.0,R,R
buddido01,1261.0,37.0,14.0,USA,SC,1862.0,46.0,97.0,USA,SC,142.0,70.0,R,R
buddimi01,1658.0,100.0,37.0,USA,OH,,,,,,182.0,80.0,R,R
budnimi01,1095.0,73.0,47.0,USA,OR,1702.0,100.0,4.0,USA,WA,170.0,75.0,R,R
budzima01,1692.0,64.0,84.0,USA,MD,,,,,,145.0,78.0,L,L
buechst01,1559.0,73.0,84.0,USA,CA,,,,,,157.0,78.0,R,R
buehlwa01,1924.0,55.0,90.0,USA,KY,,,,,,151.0,78.0,R,R
buehrma01,1758.0,19.0,74.0,USA,MO,,,,,,220.0,78.0,L,L
bueloch01,631.0,1.0,37.0,USA,IA,1059.0,37.0,11.0,USA,IA,,,R,R
buelofr01,620.0,10.0,41.0,Germany,Berlin,818.0,100.0,87.0,USA,MI,132.0,68.0,R,R
buenofr01,1780.0,19.0,14.0,Cuba,La Habana,,,,,,176.0,70.0,L,L
buentja01,1802.0,73.0,90.0,USA,IN,,,,,,151.0,78.0,R,R
buesar01,752.0,19.0,8.0,USA,WI,1099.0,91.0,21.0,USA,WI,150.0,70.0,R,R
buffich01,454.0,46.0,44.0,USA,MA,470.0,73.0,74.0,USA,MA,145.0,75.0,R,R
buforda01,1658.0,46.0,37.0,USA,MD,,,,,,132.0,68.0,R,R
bufordo01,1294.0,10.0,4.0,USA,TX,,,,,,120.0,60.0,B,R
buhlbo01,1194.0,64.0,37.0,USA,MI,1728.0,10.0,50.0,USA,FL,145.0,78.0,R,R
buhneja01,1592.0,64.0,41.0,USA,KY,,,,,,195.0,80.0,R,R
buicede01,1515.0,64.0,64.0,USA,CA,,,,,,132.0,73.0,R,R
bukaujb01,1946.0,82.0,34.0,USA,VA,,,,,,180.0,73.0,R,R
bukercy01,1084.0,10.0,14.0,USA,WI,1862.0,82.0,34.0,USA,WI,157.0,70.0,L,R
bukerha01,432.0,,,USA,ME,363.0,64.0,31.0,USA,IL,95.0,,,
bukviry01,1747.0,37.0,41.0,USA,IL,,,,,,232.0,78.0,R,R
bulgeja01,1747.0,100.0,18.0,USA,GA,,,,,,189.0,83.0,R,R
bulkemo99,189.0,100.0,84.0,USA,CT,671.0,91.0,18.0,USA,CT,,,,
bullage01,1194.0,82.0,77.0,USA,MA,1742.0,100.0,74.0,USA,MA,126.0,65.0,R,R
bullasi01,476.0,1.0,34.0,United Kingdom,,483.0,1.0,44.0,USA,OH,107.0,60.0,R,R
bullesc01,1636.0,100.0,80.0,USA,WV,,,,,,170.0,78.0,L,L
bullibr01,1769.0,73.0,97.0,USA,IN,,,,,,182.0,83.0,R,R
bullibu01,1460.0,100.0,47.0,USA,CA,1902.0,19.0,24.0,USA,OR,170.0,75.0,R,R
bulliji01,1603.0,64.0,67.0,USA,LA,,,,,,151.0,78.0,R,R
bulliki01,1647.0,82.0,90.0,USA,LA,,,,,,132.0,78.0,R,R
bulloer01,1548.0,10.0,50.0,USA,CA,,,,,,151.0,70.0,L,L
bullore01,1007.0,82.0,37.0,USA,MS,1554.0,46.0,87.0,USA,MS,160.0,75.0,L,L
bumbral01,1404.0,28.0,67.0,USA,VA,,,,,,132.0,63.0,L,R
bumgama01,1868.0,64.0,1.0,USA,NC,,,,,,241.0,83.0,R,L
bummeaa01,1913.0,73.0,67.0,USA,CA,,,,,,189.0,80.0,L,L
bumpna01,1725.0,55.0,77.0,USA,PA,,,,,,164.0,78.0,L,R
buncejo01,299.0,37.0,31.0,USA,NY,537.0,28.0,90.0,USA,NY,,,,
bunchme01,1670.0,91.0,11.0,USA,TX,,,,,,126.0,75.0,R,R
bundydy01,1902.0,91.0,47.0,USA,OK,,,,,,201.0,75.0,B,R
bunkewa01,1382.0,1.0,80.0,USA,WA,,,,,,166.0,78.0,R,R
bunniji01,1228.0,82.0,74.0,USA,KY,1943.0,37.0,84.0,USA,KY,157.0,80.0,R,R
burawda01,1857.0,100.0,97.0,USA,NY,,,,,,195.0,80.0,R,R
burbabi01,1404.0,64.0,70.0,USA,WI,2010.0,55.0,64.0,USA,TN,189.0,83.0,R,R
burbada01,1614.0,55.0,21.0,USA,OH,,,,,,195.0,83.0,R,R
burbrne01,1117.0,100.0,90.0,USA,OH,1728.0,28.0,37.0,USA,FL,164.0,68.0,R,R
burchal01,697.0,82.0,21.0,USA,NY,724.0,82.0,14.0,USA,NY,120.0,63.0,L,R
burcher01,399.0,73.0,27.0,USA,IL,269.0,82.0,37.0,USA,OK,157.0,68.0,L,R
burchfr01,653.0,55.0,44.0,USA,NJ,1059.0,91.0,64.0,USA,NY,157.0,70.0,R,L
burchla01,1393.0,10.0,24.0,USA,OK,,,,,,176.0,80.0,R,R
burdabo01,1305.0,55.0,50.0,USA,MO,,,,,,137.0,70.0,L,L
burdefr01,1283.0,73.0,47.0,USA,GA,1849.0,46.0,1.0,USA,GA,132.0,75.0,R,R
burdele01,1172.0,91.0,70.0,USA,WV,1809.0,10.0,18.0,USA,FL,145.0,78.0,R,R
burdibi01,432.0,82.0,34.0,USA,MN,1032.0,82.0,74.0,USA,WA,,,R,R
burdini01,1913.0,1.0,60.0,USA,IL,,,,,,201.0,80.0,R,R
burdipe01,1957.0,10.0,84.0,USA,OH,,,,,,176.0,73.0,R,R
burdiza01,1935.0,19.0,27.0,USA,IL,,,,,,182.0,80.0,R,R
burdoja01,355.0,28.0,,USA,NY,791.0,91.0,87.0,USA,NY,117.0,65.0,R,R
burgeja01,1946.0,28.0,31.0,USA,MO,,,,,,207.0,78.0,R,R
burgesm01,1183.0,10.0,18.0,USA,NC,1594.0,73.0,47.0,USA,NC,151.0,63.0,L,R
burgeto01,1183.0,73.0,1.0,CAN,ON,1822.0,91.0,77.0,CAN,ON,145.0,73.0,L,L
burgjo01,686.0,46.0,11.0,USA,IL,1300.0,28.0,90.0,USA,IL,99.0,68.0,R,R
burgmto01,1360.0,64.0,4.0,USA,MN,,,,,,151.0,70.0,L,L
burgoam01,1813.0,28.0,60.0,D.R.,Maria Trinidad Sanchez,,,,,,214.0,80.0,R,R
burgobi01,1095.0,91.0,47.0,USA,PA,1554.0,82.0,60.0,USA,LA,151.0,63.0,R,R
burgoen01,1603.0,82.0,21.0,Panama,West Panama,,,,,,164.0,83.0,L,L
burgoen02,1879.0,91.0,74.0,Panama,Panama,,,,,,239.0,80.0,R,R
burgohi01,1846.0,64.0,11.0,P.R.,,,,,,,182.0,70.0,R,R
buricbi01,1084.0,37.0,93.0,USA,MI,1836.0,100.0,80.0,USA,CA,145.0,73.0,R,R
burkach01,797.0,82.0,41.0,USA,MI,1233.0,37.0,27.0,USA,MI,139.0,70.0,L,R
burkael01,1073.0,10.0,1.0,USA,PA,1648.0,10.0,18.0,USA,MD,157.0,78.0,R,R
burkebi01,465.0,91.0,,USA,OH,898.0,19.0,54.0,USA,KS,182.0,80.0,,R
burkebi02,763.0,55.0,34.0,USA,MA,1273.0,10.0,27.0,USA,MA,126.0,68.0,L,L
burkebo01,962.0,1.0,74.0,USA,IL,1327.0,10.0,24.0,USA,IL,107.0,73.0,L,L
burkebr01,1946.0,64.0,11.0,USA,IL,,,,,,182.0,83.0,L,L
burkech01,1769.0,19.0,34.0,USA,KY,,,,,,145.0,70.0,R,R
burkeda01,531.0,82.0,80.0,USA,MA,818.0,19.0,64.0,USA,MA,157.0,68.0,R,R
burkeed01,509.0,82.0,18.0,USA,PA,470.0,91.0,84.0,USA,NY,121.0,58.0,L,R
burkefr01,664.0,10.0,50.0,USA,PA,992.0,73.0,54.0,USA,CA,,63.0,,R
burkegl01,1460.0,91.0,50.0,USA,CA,1648.0,37.0,97.0,USA,CA,164.0,73.0,R,R
burkegr01,1791.0,73.0,67.0,USA,NJ,,,,,,189.0,83.0,R,R
burkeja01,,,,USA,MA,,,,,,,,,
burkeja02,1670.0,73.0,77.0,USA,OR,,,,,,164.0,73.0,R,R
burkeje01,531.0,100.0,11.0,USA,WV,1086.0,37.0,87.0,USA,MA,114.0,63.0,L,L
burkeji01,598.0,82.0,37.0,USA,MO,938.0,19.0,84.0,USA,MO,120.0,60.0,R,R
burkejo01,520.0,100.0,21.0,USA,TN,912.0,91.0,8.0,USA,OH,120.0,60.0,,
burkejo02,631.0,1.0,87.0,USA,PA,1045.0,64.0,11.0,USA,NJ,,,R,R
burkejo03,1592.0,91.0,90.0,USA,PA,,,,,,139.0,78.0,R,R
burkejo04,1658.0,10.0,27.0,USA,CO,,,,,,195.0,83.0,B,R
burkele01,907.0,100.0,57.0,USA,MA,1380.0,37.0,18.0,USA,MA,130.0,65.0,L,R
burkele02,1261.0,37.0,18.0,USA,MD,,,,,,151.0,70.0,R,R
burkemi01,377.0,,,USA,NY,229.0,46.0,27.0,USA,NY,157.0,73.0,R,R
burkepa01,896.0,37.0,41.0,USA,MO,1246.0,55.0,21.0,USA,MO,132.0,68.0,R,R
burkest01,1493.0,19.0,14.0,USA,CA,,,,,,170.0,78.0,B,R
burketi01,1537.0,10.0,60.0,USA,NE,,,,,,176.0,80.0,R,R
burkhke01,1062.0,91.0,57.0,USA,TN,1769.0,100.0,93.0,USA,TN,157.0,75.0,R,R
burkhmo01,1681.0,1.0,93.0,USA,MO,,,,,,201.0,70.0,B,L
burkma01,1272.0,28.0,67.0,USA,TX,,,,,,145.0,83.0,R,R
burksa01,741.0,28.0,70.0,USA,OH,831.0,82.0,34.0,USA,NY,114.0,63.0,R,R
burksel01,1592.0,73.0,34.0,USA,MS,,,,,,139.0,78.0,R,R
burleal01,1968.0,91.0,80.0,USA,NC,,,,,,185.0,78.0,L,L
burleri01,1449.0,28.0,93.0,USA,CA,,,,,,126.0,68.0,R,R
burneaj01,1736.0,1.0,8.0,USA,AR,,,,,,207.0,83.0,R,R
burneal01,1846.0,55.0,84.0,USA,CA,,,,,,195.0,73.0,R,R
burneco01,1924.0,82.0,70.0,USA,CA,,,,,,201.0,80.0,R,R
burnehe01,498.0,64.0,41.0,USA,KY,858.0,82.0,11.0,USA,KY,141.0,70.0,R,
burneja01,653.0,100.0,50.0,USA,CA,684.0,73.0,8.0,USA,CA,,,B,
burnejo01,929.0,91.0,1.0,USA,FL,1166.0,64.0,37.0,USA,FL,139.0,70.0,L,R
burnese01,1791.0,73.0,54.0,USA,FL,,,,,,151.0,70.0,L,L
burnewa01,1205.0,46.0,64.0,USA,VA,1755.0,10.0,37.0,USA,VA,142.0,73.0,R,R
burnhwa99,443.0,37.0,64.0,USA,MI,403.0,91.0,54.0,USA,MI,,,,
burnije01,1647.0,28.0,47.0,USA,CA,,,,,,157.0,73.0,L,R
burnsan01,1879.0,64.0,21.0,USA,SC,,,,,,157.0,78.0,R,R
burnsbi01,664.0,1.0,87.0,USA,TX,1086.0,46.0,21.0,USA,CA,164.0,78.0,B,L
burnsbi02,1868.0,64.0,97.0,USA,GA,,,,,,132.0,65.0,B,R
burnsbr01,1537.0,46.0,24.0,USA,TX,,,,,,189.0,85.0,L,L
burnscb01,653.0,37.0,47.0,USA,MD,1287.0,46.0,18.0,USA,MD,139.0,73.0,R,R
burnsco01,1846.0,82.0,27.0,USA,AZ,,,,,,176.0,75.0,R,R
burnsde01,863.0,37.0,77.0,USA,MO,1300.0,37.0,67.0,USA,OK,145.0,68.0,R,R
burnsdi01,476.0,100.0,84.0,USA,MA,871.0,91.0,50.0,USA,MA,95.0,60.0,L,L
burnsed01,741.0,82.0,100.0,USA,CA,938.0,37.0,97.0,USA,CA,126.0,58.0,R,R
burnsfa01,620.0,46.0,4.0,USA,OH,,,,,,130.0,60.0,,R
burnsge01,763.0,91.0,77.0,USA,NY,1260.0,64.0,47.0,USA,NY,120.0,60.0,R,R
burnsge02,808.0,1.0,100.0,USA,OH,1420.0,1.0,21.0,USA,WA,145.0,75.0,R,R
burnsja01,642.0,37.0,41.0,United Kingdom,Manchester,1139.0,46.0,77.0,USA,CT,120.0,68.0,R,R
burnsja02,962.0,64.0,100.0,USA,MA,1380.0,28.0,57.0,USA,MA,139.0,68.0,L,L
burnsji01,,,,USA,MO,496.0,10.0,54.0,USA,IL,130.0,60.0,R,
burnsjo01,763.0,19.0,84.0,USA,MA,1541.0,55.0,37.0,USA,MA,132.0,70.0,L,L
burnsjo02,885.0,10.0,80.0,USA,NJ,1528.0,1.0,21.0,USA,NJ,139.0,73.0,R,R
burnsjo03,1062.0,46.0,54.0,USA,PA,1367.0,46.0,77.0,USA,PA,139.0,68.0,R,R
burnsmi01,1747.0,55.0,44.0,USA,CA,,,,,,182.0,75.0,R,R
burnsoy01,487.0,73.0,18.0,USA,PA,751.0,91.0,34.0,USA,NY,149.0,63.0,R,R
burnspa01,454.0,10.0,,USA,NY,,,,,,105.0,55.0,,
burnspe01,1216.0,55.0,4.0,USA,IL,2010.0,64.0,84.0,USA,IL,145.0,78.0,R,L
burnssh01,1482.0,100.0,70.0,USA,IN,,,,,,170.0,85.0,R,L
burnsto01,410.0,19.0,97.0,USA,PA,403.0,19.0,60.0,USA,NJ,110.0,60.0,R,R
burnsto02,1581.0,55.0,18.0,USA,CA,,,,,,152.0,78.0,R,R
burpoge01,1128.0,46.0,60.0,USA,KY,1916.0,100.0,64.0,USA,AZ,164.0,73.0,R,L
burral01,808.0,91.0,1.0,USA,IL,617.0,82.0,37.0,France,,157.0,80.0,R,R
burrebr01,1780.0,28.0,24.0,USA,OR,,,,,,139.0,75.0,L,L
burrebu01,509.0,100.0,70.0,USA,MA,1206.0,37.0,24.0,USA,MA,126.0,68.0,R,R
burreha01,520.0,37.0,84.0,USA,VT,563.0,100.0,34.0,USA,NE,120.0,60.0,,L
burrepa01,1725.0,82.0,31.0,USA,AR,,,,,,214.0,83.0,R,R
burrial01,598.0,1.0,90.0,USA,MD,885.0,19.0,80.0,USA,MD,,,R,R
burriem01,1824.0,1.0,54.0,USA,DC,,,,,,157.0,73.0,B,R
burrila01,1294.0,55.0,31.0,USA,IL,,,,,,132.0,70.0,R,R
burripa01,1139.0,55.0,67.0,USA,NC,1702.0,82.0,8.0,USA,NC,157.0,73.0,R,R
burrira01,1437.0,64.0,70.0,USA,OK,,,,,,170.0,85.0,R,R
burrobe01,1946.0,73.0,57.0,USA,TX,,,,,,182.0,78.0,R,R
burrohe01,277.0,10.0,8.0,USA,NJ,81.0,19.0,100.0,USA,NJ,104.0,63.0,,
burroje01,1449.0,19.0,21.0,USA,CA,,,,,,170.0,75.0,R,R
burrojo01,1029.0,82.0,97.0,USA,LA,1541.0,28.0,87.0,USA,OH,170.0,68.0,R,L
burrose01,1769.0,73.0,37.0,USA,GA,,,,,,164.0,75.0,L,R
burrote01,1636.0,91.0,90.0,USA,LA,,,,,,151.0,75.0,L,L
burrry01,1924.0,37.0,90.0,USA,CO,,,,,,195.0,83.0,R,R
burrudi01,863.0,1.0,93.0,USA,NC,1340.0,10.0,4.0,USA,NC,139.0,70.0,L,L
burtfr01,,,,USA,NJ,,,,,,,,,
burtoel01,1283.0,64.0,37.0,USA,CA,1889.0,82.0,1.0,USA,CA,120.0,70.0,B,R
burtoja01,1780.0,46.0,4.0,USA,SC,,,,,,201.0,85.0,R,R
burtoji01,1426.0,82.0,87.0,USA,MI,1889.0,100.0,37.0,USA,NC,164.0,80.0,R,L
burtsmo01,1128.0,28.0,57.0,USA,OH,1769.0,37.0,4.0,USA,OH,180.0,80.0,R,R
burttde01,1515.0,91.0,93.0,USA,CA,,,,,,145.0,73.0,R,R
burwebi01,830.0,19.0,87.0,USA,KS,1353.0,46.0,34.0,USA,FL,139.0,70.0,L,R
burwedi01,1327.0,1.0,74.0,USA,IL,,,,,,157.0,75.0,R,R
busbyji01,1183.0,1.0,24.0,USA,TX,1661.0,55.0,24.0,USA,GA,139.0,75.0,R,R
busbymi01,1681.0,100.0,87.0,USA,CA,,,,,,182.0,83.0,R,R
busbypa01,1084.0,64.0,80.0,USA,MS,1755.0,100.0,14.0,USA,MS,139.0,75.0,L,R
busbyst01,1426.0,73.0,93.0,USA,CA,,,,,,176.0,78.0,R,R
buschbr01,1780.0,28.0,57.0,USA,FL,,,,,,170.0,73.0,L,R
buschdo01,1393.0,28.0,93.0,USA,MO,,,,,,132.0,73.0,R,R
busched01,1073.0,91.0,50.0,USA,IL,1541.0,1.0,54.0,USA,IL,139.0,68.0,R,R
buschma01,1813.0,10.0,41.0,USA,MO,,,,,,176.0,80.0,R,R
buschmi01,1636.0,55.0,21.0,USA,IA,,,,,,226.0,85.0,R,R
busenal01,1879.0,64.0,70.0,USA,GA,,,,,,145.0,75.0,R,R
bushda01,1758.0,91.0,27.0,USA,PA,,,,,,176.0,78.0,R,R
bushdo01,741.0,82.0,24.0,USA,IN,1340.0,19.0,90.0,USA,IN,95.0,58.0,B,R
bushefr01,951.0,64.0,1.0,USA,KS,1340.0,19.0,57.0,USA,KS,145.0,73.0,R,R
