,playerID,yearID,teamID,lgID,inseason,G,W,L,rank,plyrMgr
1236,melilsk01,1938,SLA,AL,13.0,10.0,3.0,8.0,55.0,N
1237,harribu01,1938,WS1,AL,1.0,152.0,75.0,76.0,37.0,N
1238,grimebu01,1938,BRO,NL,1.0,151.0,69.0,80.0,55.0,N
1239,stengca01,1938,BSN,NL,1.0,153.0,77.0,75.0,37.0,N
1240,grimmch01,1938,CHN,NL,1.0,81.0,46.0,37.0,1.0,N
1241,hartnga01,1938,CHN,NL,13.0,73.0,45.0,28.0,1.0,Y
1242,mckecbi01,1938,CIN,NL,1.0,151.0,82.0,68.0,28.0,N
1243,terrybi01,1938,NY1,NL,1.0,152.0,83.0,67.0,19.0,N
1244,wilsoji01,1938,PHI,NL,1.0,149.0,46.0,103.0,64.0,Y
1245,loberha01,1938,PHI,NL,13.0,2.0,1.0,3.0,64.0,N
1246,traynpi01,1938,PIT,NL,1.0,152.0,86.0,64.0,10.0,N
1247,friscfr01,1938,SLN,NL,1.0,139.0,63.0,72.0,46.0,N
1248,gonzami01,1938,SLN,NL,13.0,17.0,9.0,9.0,46.0,N
1249,cronijo01,1939,BOS,AL,1.0,152.0,89.0,62.0,10.0,Y
1250,dykesji01,1939,CHA,AL,1.0,155.0,85.0,69.0,28.0,Y
1251,vittos01,1939,CLE,AL,1.0,154.0,87.0,67.0,19.0,N
1252,bakerde01,1939,DET,AL,1.0,155.0,81.0,73.0,37.0,N
1253,mccarjo99,1939,NYA,AL,1.0,152.0,106.0,46.0,1.0,N
1254,mackco01,1939,PHA,AL,1.0,62.0,26.0,38.0,55.0,N
1255,mackea01,1939,PHA,AL,13.0,91.0,31.0,60.0,55.0,N
1256,haneyfr01,1939,SLA,AL,1.0,156.0,44.0,111.0,64.0,N
1257,harribu01,1939,WS1,AL,1.0,153.0,65.0,87.0,46.0,N
1258,durocle01,1939,BRO,NL,1.0,157.0,84.0,69.0,19.0,Y
1259,stengca01,1939,BSN,NL,1.0,152.0,63.0,88.0,55.0,N
1260,hartnga01,1939,CHN,NL,1.0,156.0,84.0,70.0,28.0,Y
1261,mckecbi01,1939,CIN,NL,1.0,156.0,97.0,58.0,1.0,N
1262,terrybi01,1939,NY1,NL,1.0,151.0,77.0,74.0,37.0,N
1263,prothdo01,1939,PHI,NL,1.0,152.0,46.0,106.0,64.0,N
1264,traynpi01,1939,PIT,NL,1.0,153.0,68.0,85.0,46.0,N
1265,bladera01,1939,SLN,NL,1.0,155.0,92.0,61.0,10.0,N
1266,cronijo01,1940,BOS,AL,1.0,154.0,82.0,72.0,37.0,Y
1267,dykesji01,1940,CHA,AL,1.0,155.0,82.0,72.0,28.0,N
1268,vittos01,1940,CLE,AL,1.0,155.0,89.0,65.0,10.0,N
1269,bakerde01,1940,DET,AL,1.0,155.0,90.0,64.0,1.0,N
1270,mccarjo99,1940,NYA,AL,1.0,155.0,88.0,66.0,19.0,N
1271,mackco01,1940,PHA,AL,1.0,154.0,55.0,100.0,64.0,N
1272,haneyfr01,1940,SLA,AL,1.0,156.0,67.0,87.0,46.0,N
1273,harribu01,1940,WS1,AL,1.0,154.0,64.0,90.0,55.0,N
1274,durocle01,1940,BRO,NL,1.0,156.0,88.0,65.0,10.0,Y
1275,stengca01,1940,BSN,NL,1.0,152.0,65.0,87.0,55.0,N
1276,hartnga01,1940,CHN,NL,1.0,154.0,75.0,79.0,37.0,Y
1277,mckecbi01,1940,CIN,NL,1.0,155.0,100.0,54.0,1.0,N
1278,terrybi01,1940,NY1,NL,1.0,152.0,72.0,80.0,46.0,N
1279,prothdo01,1940,PHI,NL,1.0,153.0,51.0,103.0,64.0,N
1280,friscfr01,1940,PIT,NL,1.0,156.0,78.0,76.0,28.0,N
1281,bladera01,1940,SLN,NL,1.0,39.0,15.0,25.0,19.0,N
1282,gonzami01,1940,SLN,NL,13.0,6.0,2.0,6.0,19.0,N
1283,southbi01,1940,SLN,NL,26.0,111.0,69.0,41.0,19.0,N
1284,cronijo01,1941,BOS,AL,1.0,155.0,84.0,70.0,10.0,Y
1285,dykesji01,1941,CHA,AL,1.0,156.0,77.0,77.0,19.0,N
1286,peckiro01,1941,CLE,AL,1.0,155.0,75.0,79.0,37.0,N
1287,bakerde01,1941,DET,AL,1.0,155.0,75.0,79.0,28.0,N
1288,mccarjo99,1941,NYA,AL,1.0,156.0,101.0,54.0,1.0,N
1289,mackco01,1941,PHA,AL,1.0,154.0,64.0,90.0,64.0,N
1290,haneyfr01,1941,SLA,AL,1.0,44.0,16.0,30.0,46.0,N
1291,sewellu01,1941,SLA,AL,13.0,113.0,56.0,56.0,46.0,N
1292,harribu01,1941,WS1,AL,1.0,156.0,70.0,84.0,46.0,N
1293,durocle01,1941,BRO,NL,1.0,157.0,100.0,55.0,1.0,Y
1294,stengca01,1941,BSN,NL,1.0,156.0,62.0,92.0,55.0,N
1295,wilsoji01,1941,CHN,NL,1.0,155.0,70.0,84.0,46.0,N
1296,mckecbi01,1941,CIN,NL,1.0,154.0,88.0,66.0,19.0,N
1297,terrybi01,1941,NY1,NL,1.0,156.0,74.0,79.0,37.0,N
1298,prothdo01,1941,PHI,NL,1.0,155.0,44.0,111.0,64.0,N
1299,friscfr01,1941,PIT,NL,1.0,156.0,81.0,73.0,28.0,N
1300,southbi01,1941,SLN,NL,1.0,155.0,97.0,57.0,10.0,N
1301,cronijo01,1942,BOS,AL,1.0,152.0,93.0,60.0,10.0,Y
1302,dykesji01,1942,CHA,AL,1.0,148.0,66.0,82.0,46.0,N
1303,boudrlo01,1942,CLE,AL,1.0,156.0,75.0,79.0,28.0,Y
1304,bakerde01,1942,DET,AL,1.0,156.0,73.0,81.0,37.0,N
1305,mccarjo99,1942,NYA,AL,1.0,154.0,103.0,52.0,1.0,N
1306,mackco01,1942,PHA,AL,1.0,154.0,56.0,99.0,64.0,N
1307,sewellu01,1942,SLA,AL,1.0,151.0,82.0,69.0,19.0,Y
1308,harribu01,1942,WS1,AL,1.0,151.0,62.0,89.0,55.0,N
1309,durocle01,1942,BRO,NL,1.0,155.0,104.0,51.0,10.0,N
1310,stengca01,1942,BSN,NL,1.0,150.0,59.0,89.0,55.0,N
1311,wilsoji01,1942,CHN,NL,1.0,155.0,68.0,86.0,46.0,N
1312,mckecbi01,1942,CIN,NL,1.0,154.0,76.0,76.0,28.0,N
1313,ottme01,1942,NY1,NL,1.0,154.0,85.0,67.0,19.0,Y
1314,loberha01,1942,PHI,NL,1.0,151.0,43.0,109.0,64.0,N
1315,friscfr01,1942,PIT,NL,1.0,151.0,66.0,81.0,37.0,N
1316,southbi01,1942,SLN,NL,1.0,156.0,106.0,49.0,1.0,N
1317,cronijo01,1943,BOS,AL,1.0,155.0,68.0,84.0,55.0,Y
1318,dykesji01,1943,CHA,AL,1.0,155.0,82.0,72.0,28.0,N
1319,boudrlo01,1943,CLE,AL,1.0,153.0,82.0,71.0,19.0,Y
1320,oneilst01,1943,DET,AL,1.0,155.0,78.0,76.0,37.0,N
1321,mccarjo99,1943,NYA,AL,1.0,155.0,98.0,57.0,1.0,N
1322,mackco01,1943,PHA,AL,1.0,155.0,50.0,105.0,64.0,N
1323,sewellu01,1943,SLA,AL,1.0,153.0,72.0,80.0,46.0,N
1324,bluegos01,1943,WS1,AL,1.0,153.0,84.0,69.0,10.0,N
1325,durocle01,1943,BRO,NL,1.0,153.0,81.0,72.0,19.0,Y
1326,colembo01,1943,BSN,NL,1.0,46.0,22.0,26.0,46.0,N
1327,stengca01,1943,BSN,NL,13.0,107.0,48.0,60.0,46.0,N
1328,wilsoji01,1943,CHN,NL,1.0,154.0,74.0,79.0,37.0,N
1329,mckecbi01,1943,CIN,NL,1.0,155.0,87.0,67.0,10.0,N
1330,ottme01,1943,NY1,NL,1.0,156.0,56.0,98.0,64.0,Y
1331,harribu01,1943,PHI,NL,1.0,94.0,40.0,54.0,55.0,N
1332,fitzsfr01,1943,PHI,NL,13.0,63.0,26.0,38.0,55.0,N
1333,friscfr01,1943,PIT,NL,1.0,157.0,80.0,74.0,28.0,N
1334,southbi01,1943,SLN,NL,1.0,157.0,105.0,50.0,1.0,N
1335,cronijo01,1944,BOS,AL,1.0,156.0,77.0,77.0,28.0,Y
1336,dykesji01,1944,CHA,AL,1.0,154.0,71.0,83.0,55.0,N
1337,boudrlo01,1944,CLE,AL,1.0,155.0,72.0,82.0,46.0,Y
1338,oneilst01,1944,DET,AL,1.0,156.0,88.0,66.0,10.0,N
1339,mccarjo99,1944,NYA,AL,1.0,154.0,83.0,71.0,19.0,N
1340,mackco01,1944,PHA,AL,1.0,155.0,72.0,82.0,37.0,N
1341,sewellu01,1944,SLA,AL,1.0,154.0,89.0,65.0,1.0,N
1342,bluegos01,1944,WS1,AL,1.0,154.0,64.0,90.0,64.0,N
1343,durocle01,1944,BRO,NL,1.0,155.0,63.0,91.0,55.0,N
1344,colembo01,1944,BSN,NL,1.0,155.0,65.0,89.0,46.0,N
1345,wilsoji01,1944,CHN,NL,1.0,10.0,2.0,10.0,28.0,N
1346,johnsro01,1944,CHN,NL,13.0,1.0,1.0,2.0,28.0,N
1347,grimmch01,1944,CHN,NL,26.0,146.0,74.0,69.0,28.0,N
1348,mckecbi01,1944,CIN,NL,1.0,155.0,89.0,65.0,19.0,N
1349,ottme01,1944,NY1,NL,1.0,155.0,67.0,87.0,37.0,Y
1350,fitzsfr01,1944,PHI,NL,1.0,154.0,61.0,92.0,64.0,N
1351,friscfr01,1944,PIT,NL,1.0,158.0,90.0,63.0,10.0,N
1352,southbi01,1944,SLN,NL,1.0,157.0,105.0,50.0,1.0,N
1353,cronijo01,1945,BOS,AL,1.0,157.0,71.0,83.0,55.0,Y
1354,dykesji01,1945,CHA,AL,1.0,150.0,71.0,78.0,46.0,N
1355,boudrlo01,1945,CLE,AL,1.0,147.0,73.0,72.0,37.0,Y
1356,oneilst01,1945,DET,AL,1.0,155.0,88.0,65.0,1.0,N
1357,mccarjo99,1945,NYA,AL,1.0,152.0,81.0,71.0,28.0,N
1358,mackco01,1945,PHA,AL,1.0,153.0,53.0,98.0,64.0,N
1359,sewellu01,1945,SLA,AL,1.0,154.0,81.0,70.0,19.0,N
1360,bluegos01,1945,WS1,AL,1.0,156.0,87.0,67.0,10.0,N
1361,durocle01,1945,BRO,NL,1.0,155.0,87.0,67.0,19.0,Y
1362,colembo01,1945,BSN,NL,1.0,94.0,43.0,52.0,46.0,N
1363,bissode01,1945,BSN,NL,13.0,60.0,26.0,35.0,46.0,N
1364,grimmch01,1945,CHN,NL,1.0,155.0,98.0,57.0,1.0,N
1365,mckecbi01,1945,CIN,NL,1.0,154.0,61.0,93.0,55.0,N
1366,ottme01,1945,NY1,NL,1.0,154.0,78.0,74.0,37.0,Y
1367,fitzsfr01,1945,PHI,NL,1.0,69.0,19.0,52.0,64.0,N
1368,chapmbe01,1945,PHI,NL,13.0,85.0,29.0,58.0,64.0,Y
1369,friscfr01,1945,PIT,NL,1.0,155.0,82.0,72.0,28.0,N
1370,southbi01,1945,SLN,NL,1.0,155.0,95.0,60.0,10.0,N
1371,cronijo01,1946,BOS,AL,1.0,156.0,104.0,51.0,1.0,N
1372,dykesji01,1946,CHA,AL,1.0,30.0,11.0,21.0,37.0,N
1373,lyonste01,1946,CHA,AL,13.0,125.0,64.0,60.0,37.0,Y
1374,boudrlo01,1946,CLE,AL,1.0,156.0,68.0,86.0,46.0,Y
1375,oneilst01,1946,DET,AL,1.0,155.0,92.0,62.0,10.0,N
1376,mccarjo99,1946,NYA,AL,1.0,35.0,23.0,14.0,19.0,N
1377,dickebi01,1946,NYA,AL,13.0,105.0,58.0,49.0,19.0,Y
1378,neunjo01,1946,NYA,AL,26.0,14.0,9.0,7.0,19.0,N
1379,mackco01,1946,PHA,AL,1.0,155.0,50.0,105.0,64.0,N
1380,sewellu01,1946,SLA,AL,1.0,125.0,54.0,71.0,55.0,N
1381,tayloza02,1946,SLA,AL,13.0,31.0,14.0,18.0,55.0,N
1382,bluegos01,1946,WS1,AL,1.0,155.0,76.0,78.0,28.0,N
1383,durocle01,1946,BRO,NL,1.0,157.0,96.0,60.0,10.0,N
1384,southbi01,1946,BSN,NL,1.0,154.0,81.0,72.0,28.0,N
1385,grimmch01,1946,CHN,NL,1.0,155.0,82.0,71.0,19.0,N
1386,mckecbi01,1946,CIN,NL,1.0,152.0,64.0,86.0,46.0,N
1387,gowdyha01,1946,CIN,NL,13.0,4.0,4.0,2.0,46.0,N
1388,ottme01,1946,NY1,NL,1.0,154.0,61.0,93.0,64.0,Y
1389,chapmbe01,1946,PHI,NL,1.0,155.0,69.0,85.0,37.0,Y
1390,friscfr01,1946,PIT,NL,1.0,152.0,62.0,89.0,55.0,N
1391,davissp01,1946,PIT,NL,13.0,3.0,2.0,3.0,55.0,N
1392,dyered01,1946,SLN,NL,1.0,156.0,98.0,59.0,1.0,N
1393,cronijo01,1947,BOS,AL,1.0,157.0,83.0,71.0,19.0,N
1394,lyonste01,1947,CHA,AL,1.0,155.0,70.0,84.0,46.0,N
1395,boudrlo01,1947,CLE,AL,1.0,157.0,80.0,74.0,28.0,Y
1396,oneilst01,1947,DET,AL,1.0,158.0,85.0,69.0,10.0,N
1397,harribu01,1947,NYA,AL,1.0,155.0,97.0,58.0,1.0,N
1398,mackco01,1947,PHA,AL,1.0,156.0,78.0,76.0,37.0,N
1399,ruelmu01,1947,SLA,AL,1.0,154.0,59.0,95.0,64.0,N
1400,bluegos01,1947,WS1,AL,1.0,154.0,64.0,90.0,55.0,N
1401,sukefcl01,1947,BRO,NL,1.0,2.0,3.0,1.0,1.0,N
1402,shottbu01,1947,BRO,NL,13.0,153.0,92.0,60.0,1.0,N
1403,southbi01,1947,BSN,NL,1.0,154.0,86.0,68.0,19.0,N
1404,grimmch01,1947,CHN,NL,1.0,155.0,69.0,85.0,46.0,N
1405,neunjo01,1947,CIN,NL,1.0,154.0,73.0,81.0,37.0,N
1406,ottme01,1947,NY1,NL,1.0,155.0,81.0,73.0,28.0,Y
1407,chapmbe01,1947,PHI,NL,1.0,155.0,62.0,92.0,64.0,N
1408,hermabi01,1947,PIT,NL,1.0,155.0,61.0,92.0,55.0,Y
1409,burwebi01,1947,PIT,NL,13.0,1.0,2.0,1.0,55.0,N
1410,dyered01,1947,SLN,NL,1.0,156.0,89.0,65.0,10.0,N
1411,mccarjo99,1948,BOS,AL,1.0,155.0,96.0,60.0,10.0,N
1412,lyonste01,1948,CHA,AL,1.0,154.0,52.0,101.0,64.0,N
1413,boudrlo01,1948,CLE,AL,1.0,156.0,97.0,59.0,1.0,Y
1414,oneilst01,1948,DET,AL,1.0,154.0,78.0,76.0,37.0,N
1415,harribu01,1948,NYA,AL,1.0,154.0,94.0,60.0,19.0,N
1416,mackco01,1948,PHA,AL,1.0,154.0,84.0,70.0,28.0,N
1417,tayloza02,1948,SLA,AL,1.0,155.0,59.0,94.0,46.0,N
1418,kuheljo01,1948,WS1,AL,1.0,154.0,57.0,97.0,55.0,N
1419,durocle01,1948,BRO,NL,1.0,73.0,36.0,38.0,19.0,N
1420,bladera01,1948,BRO,NL,13.0,1.0,2.0,1.0,19.0,N
1421,shottbu01,1948,BRO,NL,26.0,81.0,49.0,34.0,19.0,N
1422,southbi01,1948,BSN,NL,1.0,154.0,91.0,62.0,1.0,N
1423,grimmch01,1948,CHN,NL,1.0,155.0,64.0,90.0,64.0,N
1424,neunjo01,1948,CIN,NL,1.0,100.0,45.0,57.0,55.0,N
1425,waltebu01,1948,CIN,NL,13.0,53.0,21.0,34.0,55.0,Y
1426,ottme01,1948,NY1,NL,1.0,76.0,38.0,39.0,37.0,N
1427,durocle01,1948,NY1,NL,13.0,79.0,42.0,39.0,37.0,N
1428,chapmbe01,1948,PHI,NL,1.0,79.0,38.0,43.0,46.0,N
1429,cookedu01,1948,PHI,NL,13.0,13.0,7.0,7.0,46.0,N
1430,sawyeed99,1948,PHI,NL,26.0,63.0,24.0,41.0,46.0,N
1431,meyerbi01,1948,PIT,NL,1.0,156.0,83.0,71.0,28.0,N
1432,dyered01,1948,SLN,NL,1.0,155.0,85.0,69.0,10.0,N
1433,mccarjo99,1949,BOS,AL,1.0,155.0,96.0,59.0,10.0,N
1434,onsloja01,1949,CHA,AL,1.0,154.0,63.0,91.0,46.0,N
1435,boudrlo01,1949,CLE,AL,1.0,154.0,89.0,65.0,19.0,Y
1436,rolfere01,1949,DET,AL,1.0,155.0,87.0,67.0,28.0,N
1437,stengca01,1949,NYA,AL,1.0,155.0,97.0,58.0,1.0,N
1438,mackco01,1949,PHA,AL,1.0,154.0,81.0,73.0,37.0,N
1439,tayloza02,1949,SLA,AL,1.0,155.0,54.0,101.0,55.0,N
1440,kuheljo01,1949,WS1,AL,1.0,154.0,51.0,104.0,64.0,N
1441,shottbu01,1949,BRO,NL,1.0,156.0,97.0,58.0,1.0,N
1442,southbi01,1949,BSN,NL,1.0,111.0,56.0,55.0,28.0,N
1443,coonejo01,1949,BSN,NL,13.0,46.0,21.0,26.0,28.0,N
1444,grimmch01,1949,CHN,NL,1.0,50.0,20.0,32.0,64.0,N
1445,friscfr01,1949,CHN,NL,13.0,104.0,43.0,62.0,64.0,N
1446,waltebu01,1949,CIN,NL,1.0,153.0,61.0,90.0,55.0,N
1447,sewellu01,1949,CIN,NL,13.0,3.0,2.0,3.0,55.0,N
1448,durocle01,1949,NY1,NL,1.0,156.0,73.0,81.0,37.0,N
1449,sawyeed99,1949,PHI,NL,1.0,154.0,81.0,73.0,19.0,N
1450,meyerbi01,1949,PIT,NL,1.0,154.0,71.0,83.0,46.0,N
1451,dyered01,1949,SLN,NL,1.0,157.0,96.0,59.0,10.0,N
1452,mccarjo99,1950,BOS,AL,1.0,59.0,32.0,29.0,19.0,N
1453,oneilst01,1950,BOS,AL,13.0,95.0,63.0,33.0,19.0,N
1454,onsloja01,1950,CHA,AL,1.0,31.0,9.0,23.0,46.0,N
1455,corrire01,1950,CHA,AL,13.0,125.0,53.0,72.0,46.0,N
1456,boudrlo01,1950,CLE,AL,1.0,155.0,92.0,62.0,28.0,Y
1457,rolfere01,1950,DET,AL,1.0,157.0,95.0,60.0,10.0,N
1458,stengca01,1950,NYA,AL,1.0,155.0,98.0,57.0,1.0,N
1459,mackco01,1950,PHA,AL,1.0,154.0,53.0,102.0,64.0,N
1460,tayloza02,1950,SLA,AL,1.0,154.0,58.0,96.0,55.0,N
1461,harribu01,1950,WS1,AL,1.0,155.0,67.0,87.0,37.0,N
1462,shottbu01,1950,BRO,NL,1.0,155.0,89.0,65.0,10.0,N
1463,southbi01,1950,BSN,NL,1.0,156.0,83.0,71.0,28.0,N
1464,friscfr01,1950,CHN,NL,1.0,154.0,64.0,89.0,55.0,N
1465,sewellu01,1950,CIN,NL,1.0,153.0,66.0,87.0,46.0,N
1466,durocle01,1950,NY1,NL,1.0,154.0,86.0,68.0,19.0,N
1467,sawyeed99,1950,PHI,NL,1.0,157.0,91.0,63.0,1.0,N
1468,meyerbi01,1950,PIT,NL,1.0,154.0,58.0,96.0,64.0,N
1469,dyered01,1950,SLN,NL,1.0,153.0,78.0,75.0,37.0,N
1470,oneilst01,1951,BOS,AL,1.0,154.0,87.0,67.0,19.0,N
1471,richapa01,1951,CHA,AL,1.0,155.0,81.0,73.0,28.0,N
1472,lopezal01,1951,CLE,AL,1.0,155.0,93.0,61.0,10.0,N
1473,rolfere01,1951,DET,AL,1.0,154.0,73.0,81.0,37.0,N
1474,stengca01,1951,NYA,AL,1.0,154.0,98.0,57.0,1.0,N
1475,dykesji01,1951,PHA,AL,1.0,154.0,70.0,84.0,46.0,N
1476,tayloza02,1951,SLA,AL,1.0,154.0,53.0,102.0,64.0,N
1477,harribu01,1951,WS1,AL,1.0,154.0,62.0,92.0,55.0,N
1478,dressch01,1951,BRO,NL,1.0,158.0,97.0,60.0,10.0,N
1479,southbi01,1951,BSN,NL,1.0,60.0,29.0,32.0,28.0,N
1480,holmeto01,1951,BSN,NL,13.0,95.0,49.0,48.0,28.0,Y
1481,friscfr01,1951,CHN,NL,1.0,81.0,36.0,46.0,64.0,N
1482,cavarph01,1951,CHN,NL,13.0,74.0,28.0,48.0,64.0,Y
1483,sewellu01,1951,CIN,NL,1.0,155.0,68.0,86.0,46.0,N
1484,durocle01,1951,NY1,NL,1.0,157.0,98.0,60.0,1.0,N
1485,sawyeed99,1951,PHI,NL,1.0,154.0,73.0,81.0,37.0,N
1486,meyerbi01,1951,PIT,NL,1.0,155.0,64.0,90.0,55.0,N
1487,marioma01,1951,SLN,NL,1.0,155.0,81.0,73.0,19.0,N
1488,boudrlo01,1952,BOS,AL,1.0,154.0,76.0,78.0,46.0,Y
1489,richapa01,1952,CHA,AL,1.0,156.0,81.0,73.0,19.0,N
1490,lopezal01,1952,CLE,AL,1.0,155.0,93.0,61.0,10.0,N
1491,rolfere01,1952,DET,AL,1.0,73.0,24.0,50.0,64.0,N
1492,hutchfr01,1952,DET,AL,13.0,83.0,28.0,56.0,64.0,Y
1493,stengca01,1952,NYA,AL,1.0,154.0,95.0,60.0,1.0,N
1494,dykesji01,1952,PHA,AL,1.0,155.0,79.0,75.0,28.0,N
1495,hornsro01,1952,SLA,AL,1.0,51.0,23.0,30.0,55.0,N
1496,marioma01,1952,SLA,AL,13.0,104.0,43.0,61.0,55.0,Y
1497,harribu01,1952,WS1,AL,1.0,157.0,78.0,76.0,37.0,N
1498,dressch01,1952,BRO,NL,1.0,155.0,96.0,58.0,1.0,N
1499,holmeto01,1952,BSN,NL,1.0,35.0,14.0,23.0,55.0,N
1500,grimmch01,1952,BSN,NL,13.0,120.0,52.0,67.0,55.0,N
1501,cavarph01,1952,CHN,NL,1.0,155.0,77.0,77.0,37.0,Y
1502,sewellu01,1952,CIN,NL,1.0,98.0,40.0,60.0,46.0,N
1503,bruckea01,1952,CIN,NL,13.0,5.0,4.0,3.0,46.0,N
1504,hornsro01,1952,CIN,NL,26.0,51.0,28.0,25.0,46.0,N
1505,durocle01,1952,NY1,NL,1.0,154.0,92.0,62.0,10.0,N
1506,sawyeed99,1952,PHI,NL,1.0,63.0,29.0,36.0,28.0,N
1507,oneilst01,1952,PHI,NL,13.0,91.0,59.0,33.0,28.0,N
1508,meyerbi01,1952,PIT,NL,1.0,155.0,43.0,112.0,64.0,N
1509,stanked01,1952,SLN,NL,1.0,154.0,88.0,66.0,19.0,Y
1510,boudrlo01,1953,BOS,AL,1.0,153.0,84.0,69.0,28.0,N
1511,richapa01,1953,CHA,AL,1.0,156.0,89.0,65.0,19.0,N
1512,lopezal01,1953,CLE,AL,1.0,155.0,92.0,62.0,10.0,N
1513,hutchfr01,1953,DET,AL,1.0,158.0,60.0,94.0,46.0,Y
1514,stengca01,1953,NYA,AL,1.0,151.0,99.0,53.0,1.0,N
1515,dykesji01,1953,PHA,AL,1.0,157.0,59.0,95.0,55.0,N
1516,marioma01,1953,SLA,AL,1.0,154.0,55.0,100.0,64.0,Y
1517,harribu01,1953,WS1,AL,1.0,152.0,76.0,76.0,37.0,N
1518,dressch01,1953,BRO,NL,1.0,155.0,105.0,50.0,1.0,N
1519,cavarph01,1953,CHN,NL,1.0,155.0,65.0,89.0,55.0,Y
1520,hornsro01,1953,CIN,NL,1.0,147.0,64.0,82.0,46.0,N
1521,millsbu01,1953,CIN,NL,13.0,8.0,5.0,5.0,46.0,N
1522,grimmch01,1953,ML1,NL,1.0,157.0,92.0,62.0,10.0,N
1523,durocle01,1953,NY1,NL,1.0,155.0,70.0,84.0,37.0,N
1524,oneilst01,1953,PHI,NL,1.0,156.0,83.0,71.0,28.0,N
1525,haneyfr01,1953,PIT,NL,1.0,154.0,51.0,104.0,64.0,N
1526,stanked01,1953,SLN,NL,1.0,157.0,83.0,71.0,19.0,Y
1527,dykesji01,1954,BAL,AL,1.0,154.0,55.0,100.0,55.0,N
1528,boudrlo01,1954,BOS,AL,1.0,156.0,69.0,85.0,28.0,N
1529,richapa01,1954,CHA,AL,1.0,146.0,91.0,55.0,19.0,N
1530,marioma01,1954,CHA,AL,13.0,9.0,4.0,7.0,19.0,N
1531,lopezal01,1954,CLE,AL,1.0,156.0,111.0,44.0,1.0,N
1532,hutchfr01,1954,DET,AL,1.0,155.0,68.0,86.0,37.0,N
1533,stengca01,1954,NYA,AL,1.0,155.0,103.0,52.0,10.0,N
1534,joosted01,1954,PHA,AL,1.0,156.0,52.0,103.0,64.0,Y
1535,harribu01,1954,WS1,AL,1.0,155.0,66.0,88.0,46.0,N
1536,alstowa01,1954,BRO,NL,1.0,154.0,92.0,62.0,10.0,N
1537,hackst01,1954,CHN,NL,1.0,154.0,64.0,90.0,55.0,N
1538,tebbebi01,1954,CIN,NL,1.0,154.0,74.0,80.0,37.0,N
1539,grimmch01,1954,ML1,NL,1.0,154.0,89.0,65.0,19.0,N
1540,durocle01,1954,NY1,NL,1.0,154.0,97.0,58.0,1.0,N
1541,oneilst01,1954,PHI,NL,1.0,77.0,41.0,38.0,28.0,N
1542,moorete01,1954,PHI,NL,13.0,77.0,36.0,43.0,28.0,N
1543,haneyfr01,1954,PIT,NL,1.0,154.0,54.0,101.0,64.0,N
1544,stanked01,1954,SLN,NL,1.0,154.0,72.0,82.0,46.0,N
1545,richapa01,1955,BAL,AL,1.0,156.0,58.0,97.0,55.0,N
1546,higgipi01,1955,BOS,AL,1.0,154.0,84.0,70.0,28.0,N
1547,marioma01,1955,CHA,AL,1.0,155.0,91.0,63.0,19.0,N
1548,lopezal01,1955,CLE,AL,1.0,154.0,93.0,61.0,10.0,N
1549,harribu01,1955,DET,AL,1.0,154.0,79.0,75.0,37.0,N
1550,boudrlo01,1955,KC1,AL,1.0,155.0,63.0,91.0,46.0,N
1551,stengca01,1955,NYA,AL,1.0,154.0,96.0,59.0,1.0,N
1552,dressch01,1955,WS1,AL,1.0,154.0,54.0,101.0,64.0,N
1553,alstowa01,1955,BRO,NL,1.0,154.0,98.0,56.0,1.0,N
1554,hackst01,1955,CHN,NL,1.0,154.0,72.0,81.0,46.0,N
1555,tebbebi01,1955,CIN,NL,1.0,154.0,75.0,79.0,37.0,N
1556,grimmch01,1955,ML1,NL,1.0,154.0,85.0,69.0,10.0,N
1557,durocle01,1955,NY1,NL,1.0,154.0,80.0,74.0,19.0,N
1558,smithma01,1955,PHI,NL,1.0,154.0,77.0,77.0,28.0,N
1559,haneyfr01,1955,PIT,NL,1.0,154.0,60.0,94.0,64.0,N
1560,stanked01,1955,SLN,NL,1.0,36.0,18.0,20.0,55.0,N
1561,walkeha01,1955,SLN,NL,13.0,118.0,52.0,67.0,55.0,Y
1562,richapa01,1956,BAL,AL,1.0,154.0,69.0,85.0,46.0,N
1563,higgipi01,1956,BOS,AL,1.0,155.0,84.0,70.0,28.0,N
1564,marioma01,1956,CHA,AL,1.0,154.0,85.0,69.0,19.0,N
1565,lopezal01,1956,CLE,AL,1.0,155.0,88.0,66.0,10.0,N
1566,harribu01,1956,DET,AL,1.0,155.0,82.0,72.0,37.0,N
1567,boudrlo01,1956,KC1,AL,1.0,154.0,53.0,102.0,64.0,N
1568,stengca01,1956,NYA,AL,1.0,154.0,97.0,58.0,1.0,N
1569,dressch01,1956,WS1,AL,1.0,155.0,59.0,95.0,55.0,N
1570,alstowa01,1956,BRO,NL,1.0,154.0,93.0,61.0,1.0,N
1571,hackst01,1956,CHN,NL,1.0,157.0,60.0,94.0,64.0,N
1572,tebbebi01,1956,CIN,NL,1.0,155.0,91.0,63.0,19.0,N
1573,grimmch01,1956,ML1,NL,1.0,46.0,25.0,23.0,10.0,N
1574,haneyfr01,1956,ML1,NL,13.0,109.0,68.0,41.0,10.0,N
1575,rignebi01,1956,NY1,NL,1.0,154.0,67.0,87.0,46.0,N
